,text,classification
6557,Parabens aos seus eleitores. Devem estar em eztase.,False
6558,A maioria de ensaios quis assim.,False
6559,Ele deveria criar leis q é contra o NEPOTISMO!,False
6560,👍👍👍👍👍👍👍👍 q fase,False
6561,"PARA PETISTA QUE NUNCA TRABALHOU, SEMPRE HOUVE IMPOSTO DE RENDA SOBRE A FONTE, OU SEJA, SALÁRIO MENSAL, FÉRIAS E 13° SALÁRIO D SÓ PAGZ QURM GANHA ACIMA DE R$1.900,00 . PROPRINA DZ ODEBRECHT PAGA IMPOSTO??",False
6562,Presentão para a classe trabalhadora que votou pra se lascar.,False
6563,Só agradeço aos bolsominios,False
6564,ABSURDO !,False
6565,"QUANDO VAI ASSINAR UMA LEI PARA ACABAR COM OS CARTOES CORPORATIVOS? O PRESIDENTE NAO VE QUE CADA CARTAO É UMA TORNEIRA ABERTA PARA O GASTO DO DINHEIRO PUBLICO? PARA DIZER QUE FAZ ALGUMA COISA, CRIA UM IMPOSTO, SOBRE QUEM TRABALHA, NAO TIRA NADA DA CLASSE POLITICA!",False
6566,"Esplicar isso para um eleitor do bozo , é mesmo q dá remedio a defunto kkkkkkkkk",False
6567,Bolsonaro 2022💚💙👉,False
6568,Isso é roubar mais o trabalhador brasileiro!,False
6569,Faz arminha que dói menos. 👀👀,False
6570,"De forma alguma, o Bozo é declaradamente inimigo dos trabalhadores. E aí coxinhas pobres e trabalhadores, ainda defendem essa infâmia? Ainda defendem esse DES-governo perververso e despreparado?",False
6571,Filme de terror verídico.,False
6572,Presidente sem noção .,False
6573,Eita lasqueira😢,False
6574,"Seria mais correto fixar o salário mínimo em R$3000,00 primeiro.",False
6575,Inimigo dos trabalhadores! Queremos Lula LIVRE JÁ,False
6576,Vamos a gerra 👹👹,False
6577,Os minions estão gostando.,False
6578,"Quando a fonte das notícias é o UOL, fórum e folha da são Paulo ja da pra sabe que é mentira oque foi escrito pelos jornalistas",False
6579,Aos funcionários que votaram nesse trem descarrilhado pra agradar os patrões se ferraram.,False
6580,Tudo mentira,False
6581,A encantadora 🧙‍♀️ de 🐴 💰💰🤦‍♂️🤦‍♂️👋👋👋,False
6582,Aperta o 17 pobre de direita!,False
6583,"Faz que nem o comercial da Porto Seguro, “senta e chora” kkkkkk",False
6584,Manda mais Mito tá pouco prós teus eleitores.,False
6585,"99,9% dos políticos roubam, se todos fossem honestos alguns deles não estariam presos ou os advogados deles não sabem trabalhar... 👊🏾👊🏽🇧🇷🇧🇷🇧🇷🇧🇷",False
6586,Tem pessoas que se dizem empresarios e aplaudem essa medida absurda. Sera que sao empresarios mesmo! Ou sao donos de quintal e querem aparcer. Empresario de verdade sao super honestos.,False
6587,Nossa uma deputada sem conhecimento que eram descontados das férias e do décimo se informa que fica feio,False
6588,Sera que só eu acho que ta passando da hora de um impeachment pra tirar esse cara?,False
6589,"O que ele fala sempre tem interpretações diferentes ,pelo amor que o povo tem pelo pai ,deveria mesmo ficar. Calado ,e falar o mínimo possível .",False
6590,Exatamente! Os 3 são príncipes caídos!,False
6591,Tá apaixonada? Vira o disco😂,False
6592,Joice👎,False
6593,Seu ódio só esta fazendo você fazer besteira 👎👎👎👎👎,False
6594,"Nunca deu bola para a Deputada Janaina Paschoal, agora ta puxando sardinha pro lado dela pra ela vir jogar no seu time neeee?",False
6595,"Falas irresponsáveis???? Pára, que tá feio D. Joice!! @joicehasselmannoficial 👎🏻👎🏻👎🏻👎🏻 pra você ó 👎🏻👎🏻",False
6596,Vai trabalhar.,False
6597,"Joice vai se converter , pois aqui se planta eaqui se colhe se o cara ta plantando ele vai colher o que plantou , cuida do seu plantio , e Janaina também e assim todos nós , essa lei ninguém revoga ! Plantar e colher , faça a escolha de boas sememte !",False
6598,Vdd.,False
6599,"Ah, tá!",False
6600,"Os filhos cá mito estão atrapalhando demais,",False
6601,Os filhos do mito atrapalham demais! Batem fora do bumbo!!,False
6602,A esquerda vai tira o cavalinho da chuva kkkkkj,False
6603,Como fazer para esses filhos do Presidente calarem a boca? Eles não têm mais o que fazer? Cada vez mais colocam o pai para explicar o que eles fazem!,False
6604,"Esse moço tem que manter sua boca fechada,fala desnecessariamente",False
6605,"Gente, eu pergunto: se os criminos começarem a fazer uma revolução aqui queimando onibus, invadindo residencias, promovendo o mesmo terrorismo que estão fazendo no chile, o qie vocês esperam? Que o governo responda com livros e flores.",False
6606,Verdade!!,False
6607,"A tá ,a esquerda pode falar que vai incendiar o país e ninguém fala nada.",False
6608,Nisso vc tem razão . Os filhos do presidente falam muita besteira desnecessária,False
6609,Va trabalhar joice pq esta incomodanda com um guri como diz vc😉,False
6610,"Qualquer coisa que alguém da direita disser será desvirtuado para ser usado pela esquerda pra atacar. Ele citou um exemplo histórico que nós não queremos de volta mas pra isso o Brasil tem que se preparar, coisa que não fez na década de 60.🇧🇷",False
6611,Também acho. Esse cara fala demais. Os filhos do bolsonaro acabam enfraquecendo o governo. Sempre disse issso desde o começo,False
6612,Gente ressentida faz de tudo para denegrir a imagem do outro. Coisa feiaaaaaa,False
6613,"Ser contra o filho dele tudo bem, se falou demais e deveria ter ficado calado ok. O que não pode é querer ver o pai dele cair, ser responsabilizado pelas palavras do filho. Elegemos Bolsonaro para reerguer o Brasil, e muitos que estavam do lado dele, por briguinhas estão se afastando, uns por causa dos filhos, outros por declarações, outros por cargos que não foram direcionados a eles. O fato é que o bem do Brasil deveria vir em primeiro lugar, e não o bem próprio. É melhor um bem coletivo em prol da população do que o bem individual. Mas para alguns é melhor ter razão do que paz!",False
6614,"Parabéns Janaína .puxa vida .fala para o filho do presidente,! Não ficar nós bandidos",False
6615,Bozó pirá,False
6616,jura,False
6617,Vdd,False
6618,O filhos dela parecem meios sei lá o quê. Kkkk,False
6619,Acessoria é mato né,False
6620,Não foi nada disso. Querem botar fogo no Brasil e temos que ter reação.,False
6621,"Diante da escalada insana do congresso e judiciário brasileiros, fazendo tudo que não interessa ao Brasil, acho que tem que blefar, fazendo esse teatro com hienas/ AI5. Nada vai acontecer, mas é preciso fazer um contraponto que também intimide!!",False
6622,"Gostaria de saber que mal tem na fala dele, concordo com ele se preciso for mete um AI-5 e prende todos ..só quem deve temerá.",False
6623,Completamente fora do quadrado. Ja passou da hora do presidente desautorizar publicamente os filhos. Sempre surfaram na onda do pai e agora acham que são governo. 03 incompetentes .,False
6624,Essa mulher é porreta,False
6625,"Cara brasileiro é fodah mesmo, a família Bolsonaro tem que se blindar ! Em provérbios diz que Deus abomina quem causa dissensão entre irmãos zzzz eu brigo com minha mãe e depois estamos sussa , não é diferente com eles , caraca quanta cobrança !!!!! Bolsonaro sabe como cuidar do próprio filho não acham?? Aff",False
6626,"Vdd, mas ele tem razão AI-5 é o maior medo de mts",False
6627,Ah tá,False
6628,"Ele já se desculpou, não precisamos de pessoas pra dividir, criticar e fazer guerrinha, temos que nos unir pelo nosso país, antes que se transforme em uma guerra de verdade.",False
6629,So vcs acham isto!! O povo Ta nem ai p esquerda!! Acordem,False
6630,"A esquerda esta cada vez mais odiada e os politicos, EM GERAL, cada vez mais desequilibrados",False
6631,A grande falha do Bolsonario é não colocar freios nos filhos. Eles azedam o governo do pai,False
6632,É só mais um factoide. Não é tão difícil assim de perceber a dissuasão que eles fazem!!! 👏👏👏,False
6633,Um AI5 ia cair muito bem no Brasil hoje.,False
6634,👏👏👏👏👏 VERDADE,False
6635,"Joice Hasselman , Janaína Pascoal....Vcs são da esquerda e nunca foi de direita! Dr. Janaína: quando vc protocolou o impeachment da Dilma, eu já sabia que era tudo programado pelo PT, e vc simplesmente estava juntamente com a esquerda desde sempre. A saída da Dilma da Presidência da República foi uma jogada do próprio PT: Causaram a saída da Dilma Propositalmente para colocar Michel Temer que é de outro partido (MDB) para assumir a Presidência para levar a culpa das desgraça do PT achando que o povo era burro e que iria cair nas mentiras de vcs.",False
6636,"Inclusive eu vivi o AI-5 de 1964, e digo que não vi nenhum exagero por parte das FFAA com os brasileiros trabalhadores. Se houve reclamação e houve, foram dos baderneiros.",False
6637,5° série B,False
6638,Fica na tuuuuuuua Taffarel!!!!!,False
6639,Não precisa de AI5 O que venha o Artigo 142 já.,False
6640,Todos farinha do mesmo saco ...os que pensam q não são logo mais será... infelizmente 😠,False
6641,"Ah , não creio não !! Nós povo q votamos no Bolsonaro , só o fizemos pq queremos ordem em nosso país . Tirar , limpar os petistas do poder . Sabíamos q não seria nada fácil . Por isto , se precisar , tem mesmo q endurecer .",False
6642,Eu acho que tem que fortalecer até aonde o defunto tem força!!!!,False
6643,Vamos nos unir para continuar vencendo🙌🙌🙌,False
6644,"Cidadão de bem agradece, elegemos @jairmessiasbolsonaro para colocar ordem no país e não ficar mais com esse mimi... Cidadão de bem será o beneficiado!!",False
6645,"Acho q estão criando tempestade em copo dágua a esquerda sempre fala mal e inventa mentiras do novo governo acho q elas aii só querem chamar a atenção!! Ainda é raiva porq perdeu o cargo, quem mandou vacilar com o nosso PRESIDENTE?? 😂😂😂",False
6646,Vc adora por fogo na fogueira heim Joice,False
6647,Descobriu a pólvora!!!,False
6648,"Ahhhh Joice, vai trabalhar ao invés de ficar alfinetando um ao outro, que chatice",False
6649,"Pode até ser, mas o Brasil precisa disso, o Brasil precisa de uma guerra, pra voltarmos as origens, sentimentos e a nos respeitar como pessoas e naçao",False
6650,@joicehasselmannoficial e @janainacpaschoal em narrativas de analfabetas funcionais.,False
6651,"acho que esse, menininho odeia o pai. só faz M.",False
6652,Desculpa mas falar até papagaio fala ..tô nem aí pra ele !! Quero saber dos ministros isso sim,False
6653,"Seria muito bom voltar a trabalhar e vc e ele ou quer quem seja, parar de fofoquinha",False
6654,"Eu quero pedir para os filhos de nosso Presidente Bolsonaro, por favor evitem falar pelos Cotovelos. Só colocam o PRESIDENTE em mais lençóis. E a esquerda adora. Por favor, fiquem quietos.👎👎👎👎👎👎👎👎👎👎",False
6655,Muito Irresponsável!!,False
6656,"Apoiado. Deus deu dois olhos, dois ouvidos e somente uma boca. Os filhos Se Acham e complicam o presidente. Cala-te !",False
6657,Ou essa estrategia é refetente a teoria da conspiracao ou esses filhos podem afundar o trabalho de enfrentamento a essa esquerda danosa que o Presidente esta fazendo,False
6658,Já passou da hora desses meninos ficarem calado. toda vez que eles falam alguma coisa so fazem da munição pra esquerda. Pelo amor de Deus fiquem calados,False
6659,"Difícil é saber quem conversa mais bobagem, você ou Dudu!!",False
6660,Ele não mentiu... Só tem coragem de falar o que bandido de colarinho branco tem medo... Querem calar o rapaz pq ele nos ajuda a pensar que há muitas alternativas pra combater bandidos e gente sem vergonha e corrupta. E pq não pensar? ou falar sobre É crime? Falar sobre algo que aconteceu?,False
6661,"Engraçado. Os esquerdistas dizem horrores e coisas horríveis, e não tem toda essa repercussão. Para mim, ele apenas manifestou a opinião própria. Por acaso depende dele, essa tomada de decisão? Não, né. Então, me de quê?",False
6662,Se provurarem nos discursos dos da esquerda vai encontrar muito mais a se o,False
6663,"Principalmente, a senhora deputada, se aproveitando para queimar seu líder... Mas humildade!",False
6664,E aí os corruptos pegam carona não é?,False
6665,Beleza Foicehasselmann,False
6666,O q fortalece a esquerda são os traidores q se elegeram as custas do presidente e depois de eleitos o apunhalam pelas costas. Isso sim!!!😠,False
6667,Os filhos do Presidente só criam problemas .... corta a mesada deles ....,False
6668,Essa Joice nunca me enganou,False
6669,Para de tentar aparecer!!! Não precisa 🇧🇷🇧🇷🇧🇷🇧🇷,False
6670,O povo não é mais burro. Você não está ouvindo seus eleitores.,False
6671,Por que você e a Janaína se calaram quando escutam o Lindbergh farias fazendo menção a desordem civil e quando a Gleisi fala que pessoas serão mortas ao tentarem prender o Lula?,False
6672,Parabéns Janaína!O que atrapalha nosso Presidente é a interferência irresponsável e ignorante de seus filhos!,False
6673,"E vocês dando munição pra esquerda, ou será que sempre foram e se camuflaram na época da eleição, vestindo a camisa Bolsonaro ?? A inveja mata!",False
6674,A solução é mandar essas crianças para Disney !,False
6675,"Acham q a gente é besta!Se vissem o vídeo todo, não ficariam distorcendo a fala do @bolsonarosp sempre distorcem ou descontextualizam",False
6676,Ele esqueceu de amadurecer,False
6677,Pena que vc foi pro lado errado,False
6678,Estes filhos do Bolsonaro podiam ficar quietos ne? Ajudaria muito!,False
6679,Joyce dá uma força para o Brasil p**** tu tá fodas,False
6680,"Para de progudicar o governo parem de botar leinha na fogueira, so demora afala mas quando falam sai fais por todo lado !!!",False
6681,Exatamente . Está na hora de parar de falar besteira e de prejudicar a imagem do pai!,False
6682,Amor platônico só pode aff.. Não fala mais de outra coisa..,False
6683,"Tudo é uma questão de interpretação, nesse caso quem interpretou a fala tem interesse em denegrir a família Bolsonaro. E qualquer coisa que ele fale, vão sempre distorcer, porque são contra o governo. Não querem entender isso?",False
6684,Mas já se retratou e coloca o pai em enrascada,False
6685,Vai trabalhar Joice,False
6686,"Joice voce esta se tornando infantil larga sua briguinha e alfinetadinha pessoal com o cara e vamos ajudar o brasil vamos, não é uma fala que ira acirrar ou inflamar a esquerda e sim a direita estar no poder isso sim a deixar preocupado ainda mas com os numeros e a imagem do pais indo tão bem e voce tem a sua parcela nisso ja basta tá bom ok 🙏",False
6687,"Ele nao viveu o,AI-5...",False
6688,Existem os ingênuos e os canalhas... Janaína é ingênua!,False
6689,Correta afirmação! Estao areimando argumentos e justificativas para os contrarios usarem de artificio para derruba los,False
6690,Em boca fechada não entra mosca nem sai asneira.,False
6691,"Tá bom!! Só um lado pode atacar então? O cara vai ouvir um monte de canalhas atacando o próprio pai o tempo todo e tem que ficar de boca fechada, ahhhh desce daí né!! Da licença!!",False
